"","Module","ENSEMBL","Symbol","ncbi","kTotal","kWithin","kOut","kDiff"
"ENSG00000117597","pink","ENSG00000117597","UTP25","27042",752.810270968777,71.8338789454708,680.976392023306,-609.142513077835
"ENSG00000117598","grey","ENSG00000117598","PLPPR5","163404",518.198889324045,NA,NA,NA
"ENSG00000117600","grey","ENSG00000117600","PLPPR4","9890",518.095782035829,NA,NA,NA
"ENSG00000117601","grey","ENSG00000117601","SERPINC1","462",527.847036831704,NA,NA,NA
"ENSG00000117602","grey","ENSG00000117602","RCAN3","11123",537.278248802316,NA,NA,NA
"ENSG00000117614","turquoise","ENSG00000117614","SYF2","25949",740.943446651985,294.689486640819,446.253960011167,-151.564473370348
"ENSG00000117616","blue","ENSG00000117616","RSRP1","57035",1066.99129101268,447.939892398246,619.051398614431,-171.111506216185
"ENSG00000117620","turquoise","ENSG00000117620","SLC35A3","23443",1108.66259458498,543.024871114688,565.637723470293,-22.6128523556051
"ENSG00000117625","turquoise","ENSG00000117625","RCOR3","55758",868.357586933409,377.128805764531,491.228781168877,-114.099975404346
"ENSG00000117632","grey","ENSG00000117632","STMN1","3925",521.606085706236,NA,NA,NA
"ENSG00000117640","brown","ENSG00000117640","MTFR1L","56181",612.984047952245,202.447666871394,410.53638108085,-208.088714209456
"ENSG00000117643","yellow","ENSG00000117643","MAN1C1","57134",653.92770801421,168.519450863932,485.408257150278,-316.888806286345
"ENSG00000117650","cyan","ENSG00000117650","NEK2","4751",741.470787947978,49.8590467051112,691.611741242867,-641.752694537756
"ENSG00000117676","salmon","ENSG00000117676","RPS6KA1","6195",676.302949264231,34.7906066214447,641.512342642786,-606.721736021341
"ENSG00000117682","brown","ENSG00000117682","DHDDS","79947",665.394711170797,226.779742993539,438.614968177258,-211.835225183718
"ENSG00000117691","brown","ENSG00000117691","NENF","29937",666.176236582057,242.033772696995,424.142463885062,-182.108691188067
"ENSG00000117697","turquoise","ENSG00000117697","NSL1","25936",936.826445869842,479.970677554194,456.855768315647,23.1149092385469
"ENSG00000117707","turquoise","ENSG00000117707","PROX1","5629",634.446017868019,176.230428179071,458.215589688948,-281.985161509877
"ENSG00000117713","pink","ENSG00000117713","ARID1A","8289",595.093844574748,61.8878445223822,533.206000052365,-471.318155529983
"ENSG00000117724","cyan","ENSG00000117724","CENPF","1063",786.902891167943,40.4444697625296,746.458421405414,-706.013951642884
"ENSG00000117748","grey","ENSG00000117748","RPA2","6118",523.341697387884,NA,NA,NA
"ENSG00000117751","pink","ENSG00000117751","PPP1R8","5511",601.722508146512,42.8149286586813,558.90757948783,-516.092650829149
"ENSG00000117758","turquoise","ENSG00000117758","STX12","23673",726.489678211282,294.434902493867,432.054775717416,-137.619873223549
"ENSG00000117791","grey","ENSG00000117791","MTARC2","54996",526.774886636109,NA,NA,NA
"ENSG00000117834","blue","ENSG00000117834","SLC5A9","200010",655.783279110506,137.804900145306,517.9783789652,-380.173478819893
"ENSG00000117859","grey","ENSG00000117859","OSBPL9","114883",621.274141277426,NA,NA,NA
"ENSG00000117862","grey","ENSG00000117862","TXNDC12","51060",551.46799148461,NA,NA,NA
"ENSG00000117868","turquoise","ENSG00000117868","ESYT2","57488",617.24066190613,218.267481810992,398.973180095139,-180.705698284147
"ENSG00000117877","tan","ENSG00000117877","POLR1G","10849",604.542563178725,27.0258753132427,577.516687865482,-550.49081255224
"ENSG00000117899","grey","ENSG00000117899","MESD","23184",554.969144622013,NA,NA,NA
"ENSG00000117906","turquoise","ENSG00000117906","RCN2","5955",956.993500117766,461.196137493311,495.797362624455,-34.6012251311435
"ENSG00000117971","purple","ENSG00000117971","CHRNB4","1143",566.77873095343,15.6662339449086,551.112497008521,-535.446263063613
"ENSG00000117983","grey","ENSG00000117983","MUC5B","727897",514.791004349212,NA,NA,NA
"ENSG00000117984","salmon","ENSG00000117984","CTSD","1509",854.500841464752,50.3742343461106,804.126607118642,-753.752372772531
"ENSG00000118004","grey","ENSG00000118004","COLEC11","78989",554.56363019968,NA,NA,NA
"ENSG00000118007","turquoise","ENSG00000118007","STAG1","10274",1127.46718786,644.10891205281,483.358275807187,160.750636245623
"ENSG00000118017","blue","ENSG00000118017","A4GNT","51146",604.345379682463,139.401255023694,464.944124658769,-325.542869635075
"ENSG00000118046","brown","ENSG00000118046","STK11","6794",661.818284898028,228.598158071688,433.220126826339,-204.621968754651
"ENSG00000118058","grey","ENSG00000118058","KMT2A","4297",604.725559431326,NA,NA,NA
"ENSG00000118094","grey","ENSG00000118094","TREH","11181",662.214868431903,NA,NA,NA
"ENSG00000118096","grey","ENSG00000118096","IFT46","56912",532.90418484171,NA,NA,NA
"ENSG00000118113","grey","ENSG00000118113","MMP8","4317",555.103204921647,NA,NA,NA
"ENSG00000118137","purple","ENSG00000118137","APOA1","335",576.20031472954,14.0334057460144,562.166908983526,-548.133503237511
"ENSG00000118156","grey","ENSG00000118156","ZNF541","84215",565.209767591424,NA,NA,NA
"ENSG00000118160","grey","ENSG00000118160","SLC8A2","6543",573.115647449387,NA,NA,NA
"ENSG00000118162","tan","ENSG00000118162","KPTN","11133",620.993099032282,25.8357326769189,595.157366355363,-569.321633678445
"ENSG00000118181","lightcyan","ENSG00000118181","RPS25","6230",559.278224911449,24.8078277625206,534.470397148928,-509.662569386407
"ENSG00000118193","turquoise","ENSG00000118193","KIF14","9928",863.673588783736,399.225930617206,464.44765816653,-65.2217275493248
"ENSG00000118194","red","ENSG00000118194","TNNT2","7139",621.745920532746,82.1004023452482,539.645518187497,-457.545115842249
"ENSG00000118197","turquoise","ENSG00000118197","DDX59","83479",916.765319070832,451.538249788088,465.227069282744,-13.6888194946564
"ENSG00000118200","turquoise","ENSG00000118200","CAMSAP2","23271",1006.91960346194,554.823779349312,452.095824112633,102.727955236679
"ENSG00000118217","pink","ENSG00000118217","ATF6","22926",701.502675280285,73.285387244821,628.217288035464,-554.931900790643
"ENSG00000118231","grey","ENSG00000118231","CRYGD","1421",523.671808356389,NA,NA,NA
"ENSG00000118242","greenyellow","ENSG00000118242","MREG","55686",584.677342701459,37.0382333045549,547.639109396904,-510.600876092349
"ENSG00000118246","turquoise","ENSG00000118246","FASTKD2","22868",746.297512036948,322.569605023174,423.727907013774,-101.1583019906
"ENSG00000118257","pink","ENSG00000118257","NRP2","8828",523.63469503034,32.0650558685668,491.569639161773,-459.504583293206
"ENSG00000118260","turquoise","ENSG00000118260","CREB1","1385",1329.08364637027,776.626886320249,552.456760050023,224.170126270227
"ENSG00000118263","grey","ENSG00000118263","KLF7","8609",574.904115286575,NA,NA,NA
"ENSG00000118271","grey","ENSG00000118271","TTR","7276",558.201656107167,NA,NA,NA
"ENSG00000118276","turquoise","ENSG00000118276","B4GALT6","9331",863.54932866161,364.853177766415,498.696150895195,-133.842973128779
"ENSG00000118292","yellow","ENSG00000118292","C1orf54","79630",807.310109702318,366.789814839054,440.520294863264,-73.7304800242093
"ENSG00000118298","greenyellow","ENSG00000118298","CA14","23632",639.854103818825,53.4373975328265,586.416706285999,-532.979308753173
"ENSG00000118307","blue","ENSG00000118307","DNAI7","55259",604.148449344738,126.117734217737,478.030715127001,-351.912980909264
"ENSG00000118308","yellow","ENSG00000118308","IRAG2","4033",1148.49277392905,658.820120598504,489.67265333055,169.147467267954
"ENSG00000118322","grey","ENSG00000118322","ATP10B","23120",583.84019691093,NA,NA,NA
"ENSG00000118363","grey","ENSG00000118363","SPCS2","9789",502.714931540093,NA,NA,NA
"ENSG00000118369","brown","ENSG00000118369","USP35","57558",594.723943572304,191.894081063024,402.82986250928,-210.935781446255
"ENSG00000118402","red","ENSG00000118402","ELOVL4","6785",658.741312024139,54.5940079805608,604.147304043578,-549.553296063017
"ENSG00000118407","magenta","ENSG00000118407","FILIP1","27145",777.522868677714,57.7048722511147,719.817996426599,-662.113124175484
"ENSG00000118412","turquoise","ENSG00000118412","CASP8AP2","9994",1296.05031814002,671.512905076041,624.537413063977,46.9754920120643
"ENSG00000118418","grey","ENSG00000118418","HMGN3","9324",602.398113429951,NA,NA,NA
"ENSG00000118420","turquoise","ENSG00000118420","UBE3D","90025",595.701341641815,177.458080742785,418.24326089903,-240.785180156245
"ENSG00000118432","yellow","ENSG00000118432","CNR1","1268",758.02627305057,149.403086292901,608.623186757669,-459.220100464767
"ENSG00000118434","grey","ENSG00000118434","SPACA1","81833",539.55544049597,NA,NA,NA
"ENSG00000118454","turquoise","ENSG00000118454","ANKRD13C","81573",1108.67503114346,623.517080596767,485.157950546691,138.359130050076
"ENSG00000118473","magenta","ENSG00000118473","SGIP1","84251",668.33572921185,38.5125221642605,629.82320704759,-591.310684883329
"ENSG00000118482","turquoise","ENSG00000118482","PHF3","23469",968.976517576752,505.361789981977,463.614727594774,41.7470623872028
"ENSG00000118492","grey","ENSG00000118492","ADGB","79747",547.768921158503,NA,NA,NA
"ENSG00000118495","magenta","ENSG00000118495","PLAGL1","5325",892.943116320034,63.6510976747998,829.292018645234,-765.640920970434
"ENSG00000118496","turquoise","ENSG00000118496","FBXO30","84085",876.718964942265,420.685460847653,456.033504094613,-35.3480432469604
"ENSG00000118503","yellow","ENSG00000118503","TNFAIP3","7128",656.451241572486,225.31170755473,431.139534017756,-205.827826463025
"ENSG00000118507","turquoise","ENSG00000118507","AKAP7","9465",670.402591389305,204.449600445109,465.952990944196,-261.503390499088
"ENSG00000118508","greenyellow","ENSG00000118508","RAB32","10981",715.826338090863,48.2068369540443,667.619501136819,-619.412664182774
"ENSG00000118513","yellow","ENSG00000118513","MYB","4602",592.048846053624,170.088393508751,421.960452544873,-251.872059036121
"ENSG00000118514","blue","ENSG00000118514","ALDH8A1","64577",732.219091514221,212.21119468949,520.007896824731,-307.796702135241
"ENSG00000118515","grey","ENSG00000118515","SGK1","6446",537.023905388461,NA,NA,NA
"ENSG00000118518","turquoise","ENSG00000118518","RNF146","81847",734.156427436583,262.174759299415,471.981668137168,-209.806908837753
"ENSG00000118520","red","ENSG00000118520","ARG1","383",675.017637138457,146.156346535415,528.861290603042,-382.704944067627
"ENSG00000118523","magenta","ENSG00000118523","CCN2","1490",663.084062303135,41.8529486334654,621.231113669669,-579.378165036204
"ENSG00000118526","grey","ENSG00000118526","TCF21","6943",528.902855866068,NA,NA,NA
"ENSG00000118557","grey","ENSG00000118557","PMFBP1","83449",615.44563109211,NA,NA,NA
"ENSG00000118564","turquoise","ENSG00000118564","FBXL5","26234",711.383827870125,280.828796908526,430.555030961599,-149.726234053073
"ENSG00000118579","turquoise","ENSG00000118579","MED28","80306",687.0380211485,240.556156785546,446.481864362953,-205.925707577407
"ENSG00000118596","grey","ENSG00000118596","SLC16A7","9194",604.107628558713,NA,NA,NA
"ENSG00000118600","turquoise","ENSG00000118600","RXYLT1","10329",727.243323634742,272.749480810006,454.493842824736,-181.744362014731
"ENSG00000118620","turquoise","ENSG00000118620","ZNF430","80264",1160.5279315578,597.296998769463,563.230932788334,34.0660659811281
"ENSG00000118640","yellow","ENSG00000118640","VAMP8","8673",719.063990400345,262.111707564586,456.95228283576,-194.840575271174
"ENSG00000118655","cyan","ENSG00000118655","DCLRE1B","64858",553.313343026084,27.8993543618733,525.41398866421,-497.514634302337
"ENSG00000118680","grey","ENSG00000118680","MYL12B","103910",536.589160695249,NA,NA,NA
"ENSG00000118689","grey","ENSG00000118689","FOXO3","2309",572.819201609271,NA,NA,NA
"ENSG00000118690","grey","ENSG00000118690","ARMC2","84071",578.661222682375,NA,NA,NA
"ENSG00000118705","grey","ENSG00000118705","RPN2","6185",584.029443571734,NA,NA,NA
"ENSG00000118707","grey","ENSG00000118707","TGIF2","60436",579.518203011859,NA,NA,NA
"ENSG00000118729","grey","ENSG00000118729","CASQ2","845",517.590628472693,NA,NA,NA
"ENSG00000118733","grey","ENSG00000118733","OLFM3","118427",582.339519265162,NA,NA,NA
"ENSG00000118762","turquoise","ENSG00000118762","PKD2","5311",836.74915107793,380.85571780516,455.89343327277,-75.0377154676099
"ENSG00000118777","grey","ENSG00000118777","ABCG2","9429",552.686505298563,NA,NA,NA
"ENSG00000118785","grey","ENSG00000118785","SPP1","6696",627.237343470614,NA,NA,NA
"ENSG00000118804","grey","ENSG00000118804","STBD1","8987",543.704227165415,NA,NA,NA
"ENSG00000118816","pink","ENSG00000118816","CCNI","10983",632.05968777796,56.7238346296758,575.335853148284,-518.612018518608
"ENSG00000118849","yellow","ENSG00000118849","RARRES1","5918",848.282355659234,327.267228806674,521.015126852561,-193.747898045887
"ENSG00000118855","grey","ENSG00000118855","MFSD1","64747",643.604594734417,NA,NA,NA
"ENSG00000118873","turquoise","ENSG00000118873","RAB3GAP2","25782",1112.0437694869,628.314354830992,483.729414655908,144.584940175084
"ENSG00000118894","brown","ENSG00000118894","EEF2KMT","196483",760.765421838086,343.070394173731,417.695027664354,-74.624633490623
"ENSG00000118898","red","ENSG00000118898","PPL","5493",650.0966528577,113.097694331762,536.998958525938,-423.901264194176
"ENSG00000118900","grey","ENSG00000118900","UBN1","29855",560.551565804214,NA,NA,NA
"ENSG00000118922","turquoise","ENSG00000118922","KLF12","11278",719.180151179135,257.013807822099,462.166343357036,-205.152535534937
"ENSG00000118939","grey","ENSG00000118939","UCHL3","7347",582.465634092259,NA,NA,NA
"ENSG00000118946","magenta","ENSG00000118946","PCDH17","27253",769.889683466124,58.5877967353752,711.301886730749,-652.714089995374
"ENSG00000118960","brown","ENSG00000118960","HS1BP3","64342",804.401661357773,374.484135172713,429.91752618506,-55.4333910123466
"ENSG00000118961","turquoise","ENSG00000118961","LDAH","60526",648.509990757687,254.983016040752,393.526974716935,-138.543958676184
"ENSG00000118965","turquoise","ENSG00000118965","WDR35","57539",980.844710088916,494.94006129908,485.904648789837,9.03541250924309
"ENSG00000118971","yellow","ENSG00000118971","CCND2","894",1014.52463822857,515.583090172558,498.941548056013,16.6415421165448
"ENSG00000118972","grey","ENSG00000118972","FGF23","8074",564.163922536989,NA,NA,NA
"ENSG00000118976","turquoise","ENSG00000118976",NA,NA,599.905083445645,170.605767612301,429.299315833344,-258.693548221042
"ENSG00000118985","yellow","ENSG00000118985","ELL2","22936",795.192392310337,181.502023311616,613.690368998721,-432.188345687105
"ENSG00000118997","grey","ENSG00000118997","DNAH7","56171",557.937457195033,NA,NA,NA
"ENSG00000119004","turquoise","ENSG00000119004","CYP20A1","57404",717.115856197103,315.061129995405,402.054726201698,-86.9935962062928
"ENSG00000119013","brown","ENSG00000119013","NDUFB3","4709",583.902684962711,145.884791788898,438.017893173813,-292.133101384915
"ENSG00000119041","turquoise","ENSG00000119041","GTF3C3","9330",974.449041733205,524.499922879449,449.949118853756,74.5508040256926
"ENSG00000119042","grey","ENSG00000119042","SATB2","23314",506.511288657758,NA,NA,NA
"ENSG00000119048","turquoise","ENSG00000119048","UBE2B","7320",813.036299545196,336.539612867895,476.496686677301,-139.957073809406
"ENSG00000119121","grey","ENSG00000119121","TRPM6","140803",541.776357039695,NA,NA,NA
"ENSG00000119125","red","ENSG00000119125","GDA","9615",566.146215423293,76.7848349278966,489.361380495396,-412.5765455675
"ENSG00000119138","turquoise","ENSG00000119138","KLF9","687",774.242693912811,305.825830376659,468.416863536152,-162.591033159493
"ENSG00000119139","grey","ENSG00000119139","TJP2","9414",568.209557409805,NA,NA,NA
"ENSG00000119147","black","ENSG00000119147","ECRG4","84417",626.966901301752,37.9204602178015,589.04644108395,-551.125980866149
"ENSG00000119185","brown","ENSG00000119185","ITGB1BP1","9270",621.326817831965,206.760505706093,414.566312125872,-207.805806419779
"ENSG00000119203","cyan","ENSG00000119203","CPSF3","51692",607.22033989973,21.3929353837309,585.827404515999,-564.434469132268
"ENSG00000119227","brown","ENSG00000119227","PIGZ","80235",608.639743397673,188.215247924319,420.424495473354,-232.209247549035
"ENSG00000119231","turquoise","ENSG00000119231","SENP5","205564",863.823838594231,422.645425057826,441.178413536405,-18.5329884785797
"ENSG00000119242","brown","ENSG00000119242","CCDC92","80212",639.018940372536,218.517017099609,420.501923272927,-201.984906173318
