"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","entrez_symbol"
"ENSG00000259219",0.0159458818507185,-3.83730869166686,0.0917502034197562,0.926940270117665,0.955459840596487,-6.95414620156664,"LOC105371022","105371022"
"ENSG00000107807",-0.0303656713930796,-4.5727010172474,-0.0917220387868106,0.926962634340366,0.955459840596487,-6.94258255779086,"TLX1","3195"
"ENSG00000125457",-0.00752251587976982,4.24247935556336,-0.0916166895499382,0.927046287773934,0.955498195720767,-7.53097675235538,"MIF4GD","57409"
"ENSG00000005513",-0.0271309308462313,3.68940418721027,-0.0915925774043537,0.927065434336572,0.955498195720767,-7.46471203292796,"SOX8","30812"
"ENSG00000007168",-0.00528024912710556,6.85189229097364,-0.0915455005937189,0.927102816412165,0.955502923911738,-7.777351385209,"PAFAH1B1","5048"
"ENSG00000287387",0.0112015650435078,-2.56825547482505,0.0914871714783839,0.927149133779758,0.955516860450887,-6.98589918355822,NA,NA
"ENSG00000275395",0.0229736028200676,2.43234545065177,0.0911786860806609,0.927394096721148,0.955710875815407,-7.3071596785788,"FCGBP","8857"
"ENSG00000269304",-0.0132861031774736,-4.49304848965052,-0.0911674835548501,0.927402992584055,0.955710875815407,-6.94361613899853,NA,NA
"ENSG00000160229",-0.0169041976781459,-1.18783879561515,-0.0911225216840451,0.927438696645064,0.95571386664252,-7.03178718392252,"ZNF66","7617"
"ENSG00000157259",0.00656727188164652,5.36656237009638,0.0909636463798191,0.927564860130638,0.955810071256101,-7.64786227600355,"GATAD1","57798"
"ENSG00000233196",0.0151634016863147,-4.97101501178325,0.0908050859053031,0.927690775430929,0.95590601333129,-6.93741082045945,"LOC100131939","100131939"
"ENSG00000287414",0.0340278942662962,-2.76706011015854,0.0907128848743228,0.927763994516962,0.955947651598338,-6.9798387650963,NA,NA
"ENSG00000008300",0.0155143753800147,2.65623904915924,0.0905693633013314,0.92787796971752,0.955997474340093,-7.33543051087764,"CELSR3","1951"
"ENSG00000229023",-0.0143029727669335,-4.85045451730684,-0.0905386960486386,0.927902323783959,0.955997474340093,-6.93904480247964,NA,NA
"ENSG00000285554",-0.0147867266024684,-3.35065810299736,-0.0905280439743903,0.927910783029168,0.955997474340093,-6.96548445720478,NA,NA
"ENSG00000120278",0.0128941114650516,3.60733026502958,0.0904068423419988,0.928007034748335,0.956062832446784,-7.45205577692941,"PLEKHG1","57480"
"ENSG00000267088",-0.0165176362193744,-4.46518872743162,-0.0902194193086959,0.928155877969479,0.956163000068336,-6.94410032910473,NA,NA
"ENSG00000253785",-0.0118360361159593,-3.40853270362634,-0.0901409031021134,0.92821823287581,0.956163000068336,-6.96412621113564,NA,NA
"ENSG00000166762",0.0118025782364256,0.320560581780811,0.0901222839625459,0.9282330196294,0.956163000068336,-7.11259590632648,"CATSPER2","117155"
"ENSG00000255345",-0.0235608926115587,-3.53852556216437,-0.0900939624821506,0.928255511734273,0.956163000068336,-6.96118202615994,NA,NA
"ENSG00000174514",-0.0125401707788196,-0.476731892771059,-0.0900777980096252,0.928268349119061,0.956163000068336,-7.0639653548916,"MFSD4A","148808"
"ENSG00000089234",0.00401362461638133,4.79588498456362,0.0899801753356992,0.928345878791808,0.956209054494224,-7.59118876711837,"BRAP","8315"
"ENSG00000244086",-0.0158291943006557,-3.8189100698454,-0.0898349132426141,0.928461243854267,0.956283482672046,-6.95509839298428,NA,NA
"ENSG00000152503",-0.0143640109142076,1.1529601517345,-0.0897737775033865,0.928509797429303,0.956283482672046,-7.18031083059942,"TRIM36","55521"
"ENSG00000168826",-0.00582445505818452,2.49236092786856,-0.0897652092389166,0.928516602306157,0.956283482672046,-7.31475714148106,"ZBTB49","166793"
"ENSG00000198925",0.0084491290329769,5.18988180352199,0.0896435588114215,0.928613217090739,0.956305258709338,-7.63071628080381,"ATG9A","79065"
"ENSG00000164406",0.0127574893356655,-1.74216199159737,0.0896097320151268,0.928640082524267,0.956305258709338,-7.01156801229763,"LEAP2","116842"
"ENSG00000286134",0.0168068088091529,-5.7713099719979,0.0896008157997788,0.928647163846676,0.956305258709338,-6.92904000458862,NA,NA
"ENSG00000178187",0.021092076221283,-2.39156970289314,0.0895732780959741,0.928669034525055,0.956305258709338,-6.99122485911288,"ZNF454","285676"
"ENSG00000245149",0.0107463380091704,0.960387369261944,0.0894858362082485,0.928738481973763,0.956342972637836,-7.16201948218488,"RNF139-DT","101927612"
"ENSG00000137494",-0.00618383235589404,3.16402580439242,-0.0890336635928181,0.929097611840209,0.956678965881267,-7.39695058058919,"ANKRD42","338699"
"ENSG00000270956",0.0147294826772617,-3.89344924351494,0.0888852495394464,0.929215490162321,0.956766530776032,-6.95335919005226,NA,NA
"ENSG00000177868",0.00542720822844833,2.43754298136494,0.0884571318676235,0.92955553267483,0.957051442989838,-7.30920973303093,"SVBP","374969"
"ENSG00000150316",-0.00694814887580719,5.28716758027879,-0.0884541596101987,0.929557893505266,0.957051442989838,-7.6417843224722,"CWC15","51503"
"ENSG00000135424",0.0208776689021057,5.62267237337349,0.0882430039335128,0.92972561366045,0.957138062960895,-7.67262295614224,"ITGA7","3679"
"ENSG00000136868",0.00888650734768515,6.11090349607367,0.088222400559536,0.929741979010317,0.957138062960895,-7.7164239325021,"SLC31A1","1317"
"ENSG00000056487",0.0298118577091517,-2.54309680480668,0.0881997627093176,0.92975996038792,0.957138062960895,-6.98667007867884,"PHF21B","112885"
"ENSG00000173838",0.0175991720826443,-3.2204907099514,0.0881526848904758,0.929797354691604,0.957138062960895,-6.96846387758433,"MARCHF10","162333"
"ENSG00000041357",0.0051729894053949,6.59354695258972,0.0881414500702021,0.929806278625932,0.957138062960895,-7.75648803729316,"PSMA4","5685"
"ENSG00000160014",0.00555558430964176,7.91528771858511,0.0880613845861601,0.929869875727184,0.957142114860346,-7.85797594524489,"CALM3","808"
"ENSG00000117868",-0.00763141841042092,7.28641057408425,-0.0880537795888643,0.92987591650319,0.957142114860346,-7.8113085893561,"ESYT2","57488"
"ENSG00000130749",-0.005079086037167,5.8985923708574,-0.087972282391307,0.929940651338952,0.957174932610722,-7.69884367504699,"ZC3H4","23211"
"ENSG00000271086",-0.0187023838490958,-4.29521770948581,-0.0874863434586663,0.93032665188559,0.957529731795434,-6.94685728496654,"NAMA","100996569"
"ENSG00000126581",-0.00603033483173832,5.68863952901502,-0.087455586648229,0.930351083793141,0.957529731795434,-7.67908958342279,"BECN1","8678"
"ENSG00000146282",-0.00641751717868821,4.69679548314179,-0.0873211189100109,0.930457900042447,0.957605841597906,-7.58157653159243,"RARS2","57038"
"ENSG00000231579",-0.0140527326986355,-4.77289192450426,-0.0870952278275662,0.930637342478946,0.957756688582762,-6.94028443478711,NA,NA
"ENSG00000133624",0.00916695946342205,3.06133320968566,0.0868700725931975,0.930816203896927,0.957906926982936,-7.3826479814995,NA,NA
"ENSG00000255364",0.0188639689363965,-5.32115592834461,0.0868185893544615,0.930857102240198,0.957915181396193,-6.93384484501675,NA,NA
"ENSG00000089127",0.0158753238879017,4.45602395396006,0.0867438834019453,0.930916449059475,0.9579424192907,-7.55476137676409,"OAS1","4938"
"ENSG00000105968",-0.00517139027289648,7.33708815446426,-0.0864962727696765,0.931113155061168,0.958106299294673,-7.81529751322815,"H2AZ2","94239"
"ENSG00000151790",-0.0171909801737954,0.952254646596005,-0.0864606264180875,0.931141473463343,0.958106299294673,-7.16297931439024,"TDO2","6999"
"ENSG00000243648",-0.0111403329660478,-4.29934024154822,-0.0864035960503428,0.931186780074067,0.958119081267013,-6.94681129360159,"RPS10P11","391833"
"ENSG00000229251",0.0105200495751867,-2.64900916654901,0.0863355584813007,0.931240831423749,0.958140859678026,-6.98404605219345,NA,NA
"ENSG00000164649",-0.0204378584115066,3.33576083613644,-0.0862344228803149,0.931321177559297,0.958189689938475,-7.41931631836474,"CDCA7L","55536"
"ENSG00000120697",-0.00616747196678169,4.93101856260529,-0.086143775106257,0.931393192345798,0.958229945345592,-7.60599134680743,"ALG5","29880"
"ENSG00000172687",0.0116748019135515,1.76054325215865,0.0860645964130827,0.931456096024936,0.958260824610096,-7.23560170801851,"ZNF738","148203"
"ENSG00000261520",0.0173142272530047,-5.15000358422603,0.0859544001696263,0.931543642377095,0.958317052619837,-6.93581308992182,"DLGAP1-AS5","284215"
"ENSG00000155329",-0.0057865245606008,3.35975766925589,-0.0859050542684262,0.93158284592167,0.958323546191215,-7.42307087876953,"ZCCHC10","54819"
"ENSG00000188917",-0.0059333100991914,4.3172683622836,-0.0855082317010452,0.93189811323402,0.958614017341703,-7.53938286534441,"TRMT2B","79979"
"ENSG00000078061",-0.00522955456080343,6.03731375205426,-0.0849169670253668,0.93236788065157,0.959062666605264,-7.71124944390178,"ARAF","369"
"ENSG00000287342",-0.025156241514956,-2.81977095545852,-0.0848764252645731,0.93240009247188,0.959062666605264,-6.98001900358624,"LOC105375118","105375118"
"ENSG00000138382",-0.00477987139768565,4.09876548517219,-0.0847674780104914,0.932486655354536,0.959117844826835,-7.51414864668261,"METTL5","29081"
"ENSG00000117481",0.00496570443816235,4.87343459643366,0.08470691605897,0.932534774555954,0.959133478941764,-7.59987369469555,"NSUN4","387338"
"ENSG00000065485",0.00788621524286626,4.81088358010112,0.0844465520565724,0.932741648312829,0.959312388903335,-7.59359863676986,"PDIA5","10954"
"ENSG00000142396",-0.00556545172363165,1.49880426461193,-0.0843067874772843,0.932852700966841,0.959392738982346,-7.21124446288735,"ERVK3-1","105372481"
"ENSG00000217241",-0.012546264047864,-2.45131704505959,-0.0841856160692747,0.932948981118018,0.959457891138844,-6.99018907136616,NA,NA
"ENSG00000085840",-0.00919585095702491,3.14898031970422,-0.0840461979402768,0.933059760932613,0.959537949828202,-7.39621860045341,"ORC1","4998"
"ENSG00000147100",0.0135148336230131,2.51409578225312,0.0839577572741807,0.9331300353992,0.959576349535563,-7.31758635899272,"SLC16A2","6567"
"ENSG00000237452",-0.0153269045890196,-4.4288416998109,-0.0838989443079792,0.93317676814809,0.95959053846131,-6.94515603036077,"MEIOSIN","388553"
"ENSG00000257904",-0.0174591892276208,-5.03337327772721,-0.0837370990889697,0.933305371458142,0.959688911339489,-6.9375105890543,NA,NA
"ENSG00000286782",0.0151904438008046,-3.38420740042659,0.0836793812078022,0.93335123490124,0.959702201442777,-6.96485845168052,NA,NA
"ENSG00000251520",0.0121474439507514,-4.18292884983451,0.0835352465186714,0.933465767328998,0.959784653395152,-6.94871132687072,NA,NA
"ENSG00000156574",-0.0145988782961846,-4.35494105835135,-0.083495556597717,0.933497306010153,0.959784653395152,-6.94626288214639,"NODAL","4838"
"ENSG00000187492",0.01367124179035,-4.66636256867842,0.0834138478141397,0.933562234342083,0.959789901673509,-6.94177246149288,"CDHR4","389118"
"ENSG00000250365",0.00743347876908573,-1.93356257882138,0.083406222115905,0.933568293980891,0.959789901673509,-7.00602599047125,"HEATR5A-DT","101927124"
"ENSG00000202343",0.0120431003825479,-3.68054872975327,0.0833398370907443,0.933621045939669,0.959810267615757,-6.95820752916626,"LOC124901526","124901526"
"ENSG00000275854",-0.0131453729191584,-2.42369467671779,-0.0832976782635046,0.933654547031143,0.959810841941267,-6.99120158982664,NA,NA
"ENSG00000188886",0.0152899764705481,-3.55421917165644,0.0832298648315051,0.933708434545726,0.959832373034762,-6.96096750622184,"ASTL","431705"
"ENSG00000174807",-0.0134315980627955,4.72367309715297,-0.0830658617625122,0.933838759806345,0.959932476210756,-7.58719189656757,"CD248","57124"
"ENSG00000151239",0.00760620298818893,5.23838141300598,0.0830167238835609,0.933877807634962,0.959934877864172,-7.63678716690377,"TWF1","5756"
"ENSG00000105509",0.0238281001982039,-2.71989720662198,0.082954367586696,0.933927359820359,0.959934877864172,-6.98231085771503,"HAS1","3036"
"ENSG00000159915",0.0126137580146846,-0.227435644121173,0.0829385414928761,0.933939936258089,0.959934877864172,-7.07702011977096,"ZNF233","353355"
"ENSG00000124120",0.00533703804896479,4.90628770636306,0.082879929787533,0.933986513054064,0.959948886847157,-7.60399838075047,"TTPAL","79183"
"ENSG00000163162",-0.00520599707478286,5.13256240762854,-0.0828118208448726,0.934040637277293,0.959970651794109,-7.62791037763614,"RNF149","284996"
"ENSG00000167536",0.00941875955685068,1.58798293576607,0.0825878227508764,0.934218644294586,0.960119732633758,-7.21919364082652,"DHRS13","147015"
"ENSG00000250682",0.0307669386992799,-4.01146849146977,0.0825184586007838,0.934273767332774,0.96014251648999,-6.95149111221925,"LINC00491","285708"
"ENSG00000175782",-0.00705333634424221,4.52909832430918,-0.0824117810169513,0.934358543623201,0.960171860082406,-7.56334665779953,"SLC35E3","55508"
"ENSG00000066135",-0.00484810620851928,4.41393415470882,-0.0823995923158223,0.934368229987522,0.960171860082406,-7.55118941101604,"KDM4A","9682"
"ENSG00000142657",-0.00728686345535667,6.80011115250112,-0.082353485738077,0.934404870986424,0.96017564791777,-7.77488387352752,"PGD","5226"
"ENSG00000090006",-0.0102166059743123,6.19222934274131,-0.0821313363842466,0.934581415520587,0.960323192474266,-7.72552866864049,"LTBP4","8425"
"ENSG00000286542",-0.0127130423196116,-4.49140249525417,-0.0819185048455009,0.93475055811324,0.960456847101626,-6.94439858434991,NA,NA
"ENSG00000240509",0.01079349210745,-3.38379347642518,0.0818565900972303,0.934799763880909,0.960456847101626,-6.96510213789295,"RPL34P18","100271003"
"ENSG00000255970",-0.0138711320472931,-4.41187468680961,-0.0818432304038015,0.934810381318915,0.960456847101626,-6.94554366279103,"LINC02421","101927901"
"ENSG00000148377",-0.0152522345738699,-4.56930075209756,-0.0816573049916293,0.934958144265233,0.96056413522238,-6.94336319585797,"IDI2","91734"
"ENSG00000173011",-0.00482069189714185,5.18183707652654,-0.0816038470143831,0.935000630042504,0.96056413522238,-7.63214758032337,"TADA2B","93624"
"ENSG00000233791",-0.0138881065256893,-3.63185957722609,-0.0815873897987369,0.935013709467391,0.96056413522238,-6.95974909356752,"BTG2-DT","730227"
"ENSG00000148200",0.011841245946892,1.94758965702436,0.0813596107358282,0.93519473941413,0.960711984778869,-7.25521769774789,"NR6A1","2649"
"ENSG00000267532",0.0149553478577094,-4.35647767652232,0.0813226000162991,0.93522415441346,0.960711984778869,-6.94618456495127,"MIR497HG","100506755"
"ENSG00000016391",-0.0190264815349981,-0.0994517908322151,-0.0812818436875435,0.935256546412268,0.960711984778869,-7.08598682748928,"CHDH","55349"
"ENSG00000186231",-0.0160255269599887,-1.35994446899443,-0.0810938635088234,0.935405949231783,0.960831578946492,-7.02613780404976,"KLHL32","114792"
"ENSG00000244722",-0.0122732826478336,-3.75510198069361,-0.0809663774675749,0.9355072738417,0.960901781380941,-6.95711136472261,"RPSAP29","389141"
"ENSG00000228495",0.0191718895241133,-1.03653311320774,0.0808708781888428,0.93558317638475,0.960930924245083,-7.03794197119834,"LINC01013","100507254"
"ENSG00000136169",0.00795814844580445,4.83221257112768,0.0808476875997689,0.935601608284752,0.960930924245083,-7.59490232272318,"SETDB2","83852"
"ENSG00000100483",0.0055053762348396,2.37610720277582,0.080687520435064,0.935728910229313,0.961027795426038,-7.30244262816371,"VCPKMT","79609"
"ENSG00000244055",0.0123058377696803,-0.253943828656087,0.0805870375961716,0.935808775510526,0.96102924999373,-7.07562431483649,NA,NA
"ENSG00000224106",0.015517892888087,-4.64484209260961,0.0805756977409162,0.935817788639839,0.96102924999373,-6.94224005071449,NA,NA
"ENSG00000231827",-0.0117395566919427,-4.74646175763078,-0.0805612408362195,0.935829279270391,0.96102924999373,-6.94117133127799,NA,NA
"ENSG00000285923",0.0149303427550791,-4.05847336642619,0.0804981530515776,0.935879422832242,0.96104687074473,-6.95102773605037,NA,NA
"ENSG00000135454",0.0191469519963527,1.09830666065543,0.0803204868552818,0.936020637212248,0.961158006830763,-7.17556419117513,"B4GALNT1","2583"
"ENSG00000166007",0.0199133202537771,-4.41392730195419,0.080199131815358,0.936117094970743,0.961223178116918,-6.94540420309455,NA,NA
"ENSG00000117899",-0.00521552982180573,6.53300358684054,-0.0801271199421999,0.93617433328464,0.961248074942954,-7.7527535845512,"MESD","23184"
"ENSG00000228013",-0.011347075720257,-1.9876156568034,-0.080080168313951,0.936211652753751,0.961252518399876,-7.00496848696826,"IL6R-AS1","101928101"
"ENSG00000115705",0.0185239966534878,-3.28024016736619,0.079534248735329,0.936645586855576,0.961664170083306,-6.96784058621371,"TPO","7173"
"ENSG00000234068",0.0324006406755863,-4.48634830881195,0.0794382281164411,0.936721912546858,0.961708645264641,-6.94431247492615,"PAGE2","203569"
"ENSG00000227854",0.0126458446222877,-4.86652498252076,0.07937262177791,0.936774062610306,0.961728297681955,-6.9396509730196,NA,NA
"ENSG00000249471",-0.00533202825329138,2.3833828412114,-0.0792879151751768,0.936841395755517,0.961763535701094,-7.30438618613161,"ZNF324B","388569"
"ENSG00000233045",-0.00776022851411184,-2.84791480421227,-0.0792019969320661,0.936909692494823,0.961799760430173,-6.97944453186099,NA,NA
"ENSG00000145491",0.0139834607681046,-2.45166908410409,0.0790045072727472,0.937066679543855,0.96192322849954,-6.99038621891253,"ROPN1L","83853"
"ENSG00000273363",0.0118953029780364,-4.52444415379542,0.0789400277534689,0.937117935668088,0.96192322849954,-6.94401277656905,NA,NA
"ENSG00000114646",0.0191885619608101,1.52929344011234,0.07892609619339,0.937129010192183,0.96192322849954,-7.21279555380524,"CSPG5","10675"
"ENSG00000279821",-0.0136702884379813,-2.05791027003246,-0.0785202230504305,0.93745165362869,0.962220509410467,-7.00280867316261,NA,NA
"ENSG00000121898",-0.0205334253498024,2.51239043153938,-0.0784530123000579,0.937505082913549,0.962241451924091,-7.32218928942941,"CPXM2","119587"
"ENSG00000165699",0.00509105834204426,5.16013617103772,0.078311641024822,0.937617467138124,0.962307824417953,-7.62928415294256,"TSC1","7248"
"ENSG00000214089",0.0135031956731737,-4.51627194352326,0.0782628541907609,0.93765625091116,0.962307824417953,-6.94415813442914,NA,NA
"ENSG00000251136",0.00866389632180908,2.77562907046638,0.0782470262545489,0.937668833581332,0.962307824417953,-7.34879412568269,"PARAIL","101929709"
"ENSG00000275765",0.00832801185508047,-0.179919646573558,0.0782050792017292,0.937702180135107,0.962308151189338,-7.08080703831622,"LOC100652758","100652758"
"ENSG00000270469",0.0130582420075944,-5.11508804387633,0.0781499999462435,0.937745966532863,0.962319191353251,-6.93686222933554,NA,NA
"ENSG00000167193",0.00492538193289871,6.13517153953462,0.0780662628026662,0.937812535475676,0.962337589898117,-7.71923364967334,"CRK","1398"
"ENSG00000276966",-0.0135381167883395,-1.1830579610488,-0.0780443526388015,0.937829953582069,0.962337589898117,-7.03297802646798,"H4C5","8367"
"ENSG00000196924",-0.00815589391405958,10.485960433757,-0.0778063998327033,0.93801912283741,0.962497804648381,-8.02918742153602,"FLNA","2316"
"ENSG00000245888",-0.00925055326956103,-2.20896717603344,-0.0775830730972773,0.938196667758629,0.962646080849958,-6.99813661752982,"NSMCE1-DT","400512"
"ENSG00000287918",0.0117692152199687,-3.20428716408813,0.0773875233172008,0.938352132512016,0.962757070714409,-6.96983870625823,NA,NA
"ENSG00000235595",-0.0163409825624958,-4.8683019708502,-0.077342808216652,0.938387681960855,0.962757070714409,-6.93996435363446,NA,NA
"ENSG00000100678",0.0187711634842387,-4.25453164834147,0.07732232152024,0.938403969358131,0.962757070714409,-6.94801594390381,"SLC8A3","6547"
